"Дата","ID Кампании","Название кампании","Кампания","Площадка","Показы","Клики","Расход до НДС","Визиты"
2025-05-22,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_information_rus_yxprrko,Яндекс.Директ,396,25,10395.97,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_mkb_rus_yxprrko,Яндекс.Директ,39,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_search_remarketing_rus_yxprrko,Яндекс.Директ,878,181,24316.630000000005,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_tg_rus_yxprrko,Яндекс.Директ,24152,14,2645.43,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_tk_rus_yxprrko,Яндекс.Директ,15990,1852,35952.44999999999,0
2025-05-22,1168183,Годовой performance. РКО 2025.,seller_corporate_perform_god_20220100016_rk436516gr2234_context_search_general_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,test_a_open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_rus_yxprrko,Яндекс.Директ,7125,245,10419.55,0
2025-05-22,1168183,Годовой performance. РКО 2025.,test_b_open-accounts_corporate_perform_god_20220100016_rk436516gr2234_context_network_keyword_rus_yxprrko,Яндекс.Директ,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1341_dkk_vkads_ru,VK Реклама,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1345_dkk_vkads_ru,VK Реклама,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1421_dkk_vkads_ru,VK Реклама,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1509_dkk_vkads_ru,VK Реклама,,,,0
2025-05-22,1168183,Годовой performance. РКО 2025.,open_accounts_corporate_perform_god_20220100016_rk436516gr2813_rs_goal_seg_1529_dkk_vkads_ru,VK Реклама,,,,0
